Cx,Cy,Cz,ZMPx,ZMPy,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11254443455945809,0.018161365589198758,1.0983209080271796,0.11253936527258625,0.003616630822510458,0.0,0.0,0.0,0.0,0.11216828706057552,0.11044964314009505,-4.1569464195270744e-05,1.1594004413562755e-06,-2.0602848151995975e-06,-1.7115598853437875e-05,0.9999999998507338,0.11216883524288729,-0.11042991528660828,-6.35288845013543e-05,2.2043373366871415e-07,-2.0698696841720104e-06,-2.092649472252987e-05,0.9999999997788748
0.11261815689435474,0.02181160711108049,1.0989128143689364,0.11395213860769068,0.0040238528695730295,0.0,0.0,0.0,0.0,0.11216814162691978,0.11044982417608758,-4.4191828507844644e-05,3.4427073020778766e-07,-2.1020883209904985e-06,-2.005438645001518e-05,0.9999999997966424,0.11216879896417832,-0.11042949631552575,-7.090618935491622e-05,-9.593199889876859e-07,-2.118469005877746e-06,-2.5481417188573867e-05,0.9999999996726449
0.11276022200081293,0.025987340921995315,1.0994573484050134,0.11761998390703145,0.003337941033278658,0.0,0.0,0.0,0.0,0.11216790446148445,0.11044999169800089,-4.6691983401681014e-05,-5.757154202380052e-07,-2.148586100199929e-06,-2.3392014684836428e-05,0.9999999997239332,0.11216867224898835,-0.110428982893193,-7.880902380545673e-05,-2.3741440950975975e-06,-2.1782975305134143e-06,-3.10659218061347e-05,0.9999999995122638
0.11302861829634803,0.030745507176082442,1.0999526946926452,0.12525797045454176,-9.42572312516779e-06,0.0,0.0,0.0,0.0,0.1121675282559491,0.11045010256429212,-4.921865275296644e-05,-1.63704259022775e-06,-2.1981349639437472e-06,-2.725715911928305e-05,0.999999999624768,0.1121683854614583,-0.11042836934453261,-8.749552116081583e-05,-4.089824480649983e-06,-2.2533814129162464e-06,-3.80044742446779e-05,0.9999999992669281
0.11354421802127661,0.036137257868072974,1.100593461594403,0.15326761390776844,0.05390419465261877,0.0,0.0,0.0,0.0,0.11216666946213927,0.1104499679875551,-5.090571977257874e-05,-2.515692886215333e-06,-2.3638703053981005e-06,-3.0199623576221092e-05,0.9999999995380333,0.11216738190440564,-0.11042761135914084,-9.32510010184795e-05,-5.924661559419506e-06,-2.478296166357378e-06,-4.526527631119878e-05,0.9999999989549059
0.11458200258870273,0.041050952639824015,1.1021681951157827,0.12923078762480295,0.05567596750913344,0.0,0.0,0.0,0.0,0.11216554799053002,0.11045374853181757,-5.079043133478234e-05,-2.0596117817475443e-06,-3.862364673337531e-06,-3.022469020739806e-05,0.9999999995336544,0.12248998905348032,-0.11016806280673272,0.0023031615937513794,-3.76130162209659e-05,-0.00013542339080794728,-9.151245660179773e-05,0.9999999859356185
0.11580694949388781,0.04556427427139634,1.1037053872296427,0.11744322683519094,0.05891809668762711,0.0,0.0,0.0,0.0,0.11216732257756526,0.11045279840906809,-5.511736890938257e-05,-3.4901567682005646e-06,-2.5281759868078976e-06,-3.555516092292893e-05,0.999999999358629,0.1341334736199038,-0.11016555505138545,0.004793444675539493,-0.00010786600556699686,-0.0005077672310486705,-9.088431956193646e-05,0.9999998611386928
0.11706747907781301,0.049712252426449936,1.105164508897829,0.1147132818404105,0.06169838551650099,0.0,0.0,0.0,0.0,0.11216864105627221,0.11044969644377527,-6.251045274e-05,-5.064425255869162e-06,5.2313913220975844e-08,-3.898197620337999e-05,0.9999999992273775,0.14500693715482066,-0.110176220002387,0.007238884404494744,-0.00013602118846162722,-0.0005206414841007555,-5.507853413685856e-05,0.9999998536985079
0.11831898088949543,0.05352020776715556,1.106542664776699,0.1153206872675964,0.06431573389646096,0.0,0.0,0.0,0.0,0.11216979891531757,0.11044601400764725,-7.101120959701612e-05,-6.50303773105239e-06,2.730761269111656e-06,-4.147610245762812e-05,0.9999999991149935,0.15508935018356002,-0.11017293886711624,0.009609614180387638,-0.00013746885902321562,-0.00038774509506761507,-2.2491975736033053e-05,0.9999999151250792
0.1195581484213599,0.05700946699618278,1.1078405091716277,0.11690867745182737,0.0668565541653274,0.0,0.0,0.0,0.0,0.11217084313643688,0.11044236638818945,-7.96997827945678e-05,-7.761418166936742e-06,5.192503359723411e-06,-4.357435753479244e-05,0.9999999990070371,0.1646542914286794,-0.11016887528556574,0.011904608789566631,-0.00013041360972574896,-0.0002515588111717545,-3.5056181734951082e-06,0.9999999598490823
0.12079492960435209,0.060199293767147576,1.109061383968707,0.11866002915991213,0.06929500532055248,0.0,0.0,0.0,0.0,0.11217177859188984,0.1104388701403579,-8.823665628619748e-05,-8.871402276351931e-06,7.398054891926737e-06,-4.5454103345908093e-05,0.999999998900246,0.17391572752447093,-0.11017226288642187,0.014130292715717113,-0.0001221516398071324,-0.0001533547201625381,4.557761283461425e-06,0.9999999807702669
0.12204220614431459,0.06310736085767567,1.1102095416314843,0.1203357621130105,0.0715968273061832,0.0,0.0,0.0,0.0,0.11217260246130195,0.1104354916650812,-9.656239731416216e-05,-9.868720414222378e-06,9.384992542670022e-06,-4.7158792886307796e-05,0.9999999987952896,0.18300575181862838,-0.11018527783343568,0.01629298776925675,-0.00011433399312482144,-9.223091214071049e-05,6.477474243873612e-06,0.9999999891896197
0.12331244280062527,0.06574977362847625,1.1112889289164012,0.12189883992607603,0.07374137008221117,0.0,0.0,0.0,0.0,0.11217331817829683,0.11043217851284987,-0.00010470780835160343,-1.0779712739358325e-05,1.1197066033350984e-05,-4.869596912530859e-05,0.9999999986935633,0.1920018693954338,-0.11020772502809675,0.0183969550137852,-0.0001069161703322444,-5.7470595132520776e-05,5.67830017757468e-06,0.9999999926169103
0.12461691328041201,0.06814102146554502,1.112302644922367,0.12337660637012575,0.07571982531604426,0.0,0.0,0.0,0.0,0.1121739351391949,0.11042889192073328,-0.00011271988464985061,-1.1622637272822706e-05,1.2866886867850392e-05,-5.0068812233957036e-05,0.9999999985962361,0.20094925089558494,-0.11023900383628121,0.020444104328743898,-9.961820983300473e-05,-3.9312207378390555e-05,4.003329102765363e-06,0.9999999942573682
