t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ALElbow,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_ARElbow,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ALElbow,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_ARElbow,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ALElbow,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_ARElbow,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ALElbow,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_ARElbow,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch,q_ALWristRoll,q_ALWristYaw,q_ALWristPitch,q_ARWristRoll,q_ARWristYaw,q_ARWristPitch,q_HeadPitch,q_HeadRoll,q_HeadYaw,qd_ALWristRoll,qd_ALWristYaw,qd_ALWristPitch,qd_ARWristRoll,qd_ARWristYaw,qd_ARWristPitch,qd_HeadPitch,qd_HeadRoll,qd_HeadYaw,qdd_ALWristRoll,qdd_ALWristYaw,qdd_ALWristPitch,qdd_ARWristRoll,qdd_ARWristYaw,qdd_ARWristPitch,qdd_HeadPitch,qdd_HeadRoll,qdd_HeadYaw
1.35,0.098243616669428,-0.082561302154203,0.008626975927807,-0.168774730943522,0.102890832406073,-0.00261379826498,0.0005072200004,0.183657646871355,-0.054888101859095,0.0021107251861,0.015453973608294,-0.042304557810679,0.024094854962897,-0.080934550849483,0.428402787301511,0.053247317791066,-0.312490428337867,-0.060424820574896,0.019188586691051,-0.375237703455197,0.420791660097972,0.054051743716705,0.01655152441206,-0.111936104668073,-0.046033337771624,0.000313498070015,0.040515985233821,-0.022774100151975,-0.001304180749027,-0.008229036018999,-0.041601780248131,-0.002102555545,0.001244164487918,-0.001375201465736,-0.036396315619517,-0.12149828366682,0.190686017355186,0.076694495254827,-0.015517239290708,-0.240401938820935,-0.05513663293335,-0.116807693028728,0.014331016067341,-0.214256782022391,-0.0264364655481,0.249212332066327,-0.04577537110385,0.124674005499088,-0.008795981285601,-0.053760194145983,-0.056993695856766,0.001676870283465,-0.01929421392095,0.026754865215892,-0.085047520646395,-0.000995062767789,-0.029817052154016,-0.019800847504996,-0.10480980827861,0.007786087474926,0.159885685519612,-0.112773586989533,-0.314366057927145,0.044244469988506,-0.122111550729613,0.055458981180432,-0.0169437756736,-0.088607908554241,-0.201139098463353,-8.778511251623,19.2810686981328,-0.999885172520969,-3.76437852637996,-0.89382790600832,0.118552804551701,0.171573286377511,2.28095546667593,-5.07848577697061,-0.063226704514061,-2.03980754975783,-2.74899621634033,43.2321633568184,2.35011402822456,-30.0428874295323,8.50015053930003,44.0245490215579,-2.86989382376917,-1.52634991131902,-8.84867115910943,-0.400146909143209,-0.001988619652903,-0.194144532192255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,0.094844335695392,-0.083830095682403,0.00862846448675,-0.167607635561239,0.102156315075243,-0.002651414504195,0.000242984127301,0.182433672842605,-0.055027721294027,0.002147154564246,0.015385882217384,-0.043414268042018,0.020355577625442,-0.0752069628501,0.430847519276124,0.052680304384054,-0.31998541595463,-0.062039099539907,0.015574455504533,-0.374757859890114,0.414348707239195,0.053178902632564,0.023846869185433,-0.113309365801189,-0.042293117606652,4.96E-05,0.038903179409442,-0.024483911027678,-0.001253874640523,-0.008807862436627,-0.040799134291654,-0.004653981164392,0.001214312604884,-0.002269713030356,-0.036990341044666,-0.124642577915179,0.190919599979434,0.081491065820416,-0.018900446900394,-0.249832920558749,-0.053809298833695,-0.120471039550617,0.015994785502754,-0.214765095292599,-0.029094702804728,0.243178159112426,-0.026438578002285,0.158849538867052,-0.00993804329579,-0.059983438175269,-0.061909678804879,0.001868616497954,-0.020875183017377,0.030188046653006,-0.092494851091756,-0.001099968814632,-0.032182430106441,-0.027303879634474,-0.068856053997745,0.014931476389052,0.105994132222577,-0.118010204026632,-0.282299710610459,0.04518883185591,-0.085965041137378,0.014528026384872,0.023789171827236,-0.091549257432313,-0.212749938146819,-8.19150440500653,18.9702797733151,-0.982244295968108,-3.80953290237351,-0.831643684769727,0.119725117445399,0.190175003643542,2.35263907006596,-5.04145876782821,-0.065136267872458,-2.02770267549179,-2.73326009458238,44.0261149706916,1.7877477929078,-29.5009894630763,9.57401497422129,46.4045405140367,-2.8610546131256,-1.50515968677568,-8.93991018871716,-0.460730143315579,-0.00192484522502,-0.194414423598616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41,0.091421260001155,-0.084955924625622,0.008621008806727,-0.166494525273313,0.101366079033488,-0.002687348988563,-4.00E-05,0.181236868055843,-0.055250586094941,0.002182593970459,0.015288826639377,-0.04454855176503,0.016554329839388,-0.069465936521967,0.433387645969737,0.052007081793418,-0.327734473310942,-0.063612708556248,0.011882955780991,-0.374264941101285,0.407927164635061,0.052223667216733,0.030950739014474,-0.114102523141257,-0.03752763144064,-0.000248522667427,0.037103676264184,-0.026341201391824,-0.001197816145585,-0.009434117927149,-0.039893492892064,-0.007428826697145,0.001181313540445,-0.003235185933549,-0.037809457433701,-0.126708259535111,0.191367544271106,0.084670889787093,-0.022440753021193,-0.258301911877063,-0.052453633878018,-0.123049990784738,0.0164306262943,-0.214051420137781,-0.031841180527697,0.236795660968022,-0.009317633671273,0.188932408638742,-0.011292586749967,-0.065805357958894,-0.066664242304444,0.002047369852903,-0.022428975046365,0.033206421978843,-0.099591969314228,-0.00119295976464,-0.034465068616552,-0.034709762520663,-0.038869213268995,0.020717494436156,0.057307571202728,-0.122649438052122,-0.254404228000567,0.045934386514311,-0.055227808788583,-0.021523439212093,0.056988228214394,-0.094586233857733,-0.221939573883913,-7.61165236832582,18.6414939023029,-0.962271740567968,-3.85539542114236,-0.764736419433903,0.120890651702413,0.210371488033626,2.42759534752649,-5.00030471826917,-0.067161222098557,-2.01422179410048,-2.71749703522883,44.8336413367267,1.23550192439236,-28.9279475853652,10.6771252495683,48.8451804701525,-2.84824824441974,-1.48096069524641,-9.02479194947807,-0.520020238820591,-0.001851692214288,-0.194671683481316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44,0.087989798436613,-0.085911714401066,0.008603389798629,-0.165440639807551,0.100515845173659,-0.002721440840063,-0.00034324902587,0.180069949048862,-0.055563083668238,0.002216959712885,0.015160752499616,-0.045714074274309,0.012718099761393,-0.063706264448841,0.435979349477432,0.051223474708535,-0.335712494472454,-0.065144976624725,0.008141751029539,-0.373791393407747,0.401556911436321,0.05118330419043,0.037854863227019,-0.114382052151395,-0.031859659181478,-0.000587300269926,0.035129515525417,-0.028341128660958,-0.001136395049998,-0.01010698717854,-0.038897300232699,-0.010416585776572,0.001145524747506,-0.004269137992046,-0.038850750309321,-0.127874335933181,0.19198906910419,0.086390116923175,-0.026120236162756,-0.26593403871708,-0.051075602282589,-0.124706825048396,0.015784923117937,-0.21234177329135,-0.034678767543429,0.230137473751504,0.005996069217376,0.21512050559393,-0.013030288007585,-0.071168350289817,-0.071358469872996,0.002211352802264,-0.023995803748203,0.035595535769335,-0.106377576376897,-0.001267811014868,-0.036679392231141,-0.042110594222095,-0.01418132091051,0.025447444770123,0.013380290715304,-0.126918262022173,-0.23052506662134,0.046618255392659,-0.029502585027796,-0.053384754147944,0.083348248330563,-0.097511806669738,-0.228695053143779,-7.03946324936572,18.2934838703251,-0.940767388590779,-3.9015930434526,-0.69378828707589,0.122035529818406,0.231890650853416,2.50470510757447,-4.95529102689088,-0.069273618289709,-1.99948192407674,-2.70109750555032,45.6534923218035,0.695624057588697,-28.3201749196427,11.8046470463728,51.3401764286702,-2.83219699166918,-1.45413033253978,-9.10450975680318,-0.578183091360433,-0.001780978146572,-0.194944899415901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47,0.084563733334367,-0.086673895721476,0.008574043531325,-0.164450805857049,0.099601388690945,-0.002753542474041,-0.0006680548646,0.178935066024074,-0.055971321060275,0.002250184425396,0.014999666906846,-0.046917496318389,0.008869106494578,-0.057923689675422,0.438583095246771,0.050325641187833,-0.343897988193925,-0.06663528826335,0.004373993951562,-0.373365891992942,0.395261671661078,0.050055180538124,0.044553161891735,-0.114202170074874,-0.02540604401366,-0.000978208910153,0.032994465016722,-0.030481882757148,-0.00107005446593,-0.010826861290986,-0.037829434159619,-0.013607913067879,0.00110749041706,-0.00536951975898,-0.040114068135983,-0.128299775560496,0.192752492447294,0.086791525644634,-0.029927784023421,-0.27284979071572,-0.049677054620809,-0.125591902599229,0.014183380493499,-0.209841325841433,-0.037604121743521,0.223276622157191,0.020343532578403,0.237473000727579,-0.01547950207587,-0.075901179016196,-0.076143633949188,0.002355756300794,-0.025634752636884,0.036902180825027,-0.112854725278826,-0.001310895598854,-0.038825141273972,-0.049511231062525,0.005798473424747,0.029144429193991,-0.026192523129566,-0.131027827630078,-0.210341996458737,0.047541121813396,-0.008435841742358,-0.081737401955593,0.103270404712961,-0.100113410526642,-0.233042456120878,-6.47385304058946,17.9243346875317,-0.919020669944416,-3.94728712019243,-0.619666436574719,0.123131999434177,0.254376861468458,2.58192562714714,-4.90650454786299,-0.071418569574498,-1.98353584479065,-2.68193690118359,46.4857050963397,0.168735660879568,-27.6738813124887,12.9533167232968,53.8863272523634,-2.81340690106124,-1.424976573012,-9.17969328697551,-0.6352555809309,-0.001721910202858,-0.19525089254901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0.081155977411441,-0.087222351341231,0.008530765712152,-0.163529282967662,0.098618402937676,-0.002783523927348,-0.001015931980702,0.177833394962027,-0.056481127705062,0.002282229331869,0.014803638686931,-0.048165478470424,0.005025331853845,-0.052114884915729,0.441163267745293,0.049309882622263,-0.35227278971221,-0.068082812892342,0.000598644616017,-0.373013954239897,0.389059375250076,0.048836954816345,0.051041722345942,-0.113591864097522,-0.018281853991833,-0.001442593972429,0.030717429646236,-0.032766191775623,-0.000999381776906,-0.011595903870092,-0.036722368734868,-0.016993554826244,0.001068163549094,-0.006534273997199,-0.041599405067859,-0.128125821357754,0.193626825323114,0.086005749950747,-0.033858618852324,-0.279160050609482,-0.048250820966407,-0.1258449778515,0.011731258434831,-0.206743213700044,-0.04060752405932,0.216285348473565,0.035330102187588,0.255919003241049,-0.019198408763224,-0.079636905045639,-0.081240455402703,0.002470058355672,-0.027435724166041,0.036292961874814,-0.118955484298257,-0.001297018015418,-0.0408763256506,-0.056794081861085,0.02167600427866,0.031326563799041,-0.061826842424807,-0.13521255564001,-0.193194378699445,0.049318689358515,0.008262815965074,-0.10728253580884,0.116764678375691,-0.102023903943321,-0.235184305173602,-5.91087685101345,17.5313097942187,-0.899046503088537,-3.99076112796862,-0.543601771831295,0.124125651633495,0.277318700919703,2.65564102702622,-4.85376594579848,-0.073495193134544,-1.96633886123285,-2.65513604443895,47.3321649010773,-0.347734575114613,-26.9854676084717,14.1210425087003,56.4846097108245,-2.79210464555928,-1.39392552720254,-9.24996789247672,-0.690987207043293,-0.001687294125924,-0.195581690882366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53,0.077780018580484,-0.087540479858069,0.008470209325092,-0.162679433292816,0.097562300774545,-0.002811282328135,-0.001388501248554,0.176764387565669,-0.057097994285718,0.002313106922128,0.014570821773929,-0.049464575296135,0.001201065616964,-0.046277886248616,0.443687796085633,0.048172432756617,-0.360821466171324,-0.069485950700911,-0.00316926818516,-0.37275857076908,0.382962167049613,0.047526907581016,0.057318616925492,-0.112531961031894,-0.010604283894601,-0.002018546235326,0.028328322494867,-0.035203405437704,-0.000925280026236,-0.012418975595074,-0.035633579878623,-0.020562219355191,0.001029253008632,-0.007760563766717,-0.043303227523692,-0.127475541229394,0.194566622237085,0.084150944678003,-0.037914995521524,-0.284955881970466,-0.046771260285651,-0.125597093372548,0.008512782360566,-0.203240273348773,-0.04366824117762,0.209229819318357,0.05394673411055,0.270293321456648,-0.02505645303571,-0.081640272298,-0.086966866241232,0.002532853911993,-0.029529656675282,0.032314532863911,-0.124465859743084,-0.001182075013392,-0.042750366227597,-0.063628536068791,0.034194568366488,0.030593944220641,-0.094080478163278,-0.139779356002691,-0.177731408545697,0.053135783944946,0.020773990790675,-0.13071649187338,0.123248503553849,-0.102498030743041,-0.235879766526573,-5.34133453704645,17.1107868912187,-0.883898296872482,-4.02857814630806,-0.467450341612607,0.124909225632367,0.299944090903661,2.71949857055021,-4.79639150506033,-0.075322334786373,-1.94765496062359,-2.61076922288982,48.1974987462722,-0.862649073934843,-26.2523406023212,15.3064481370525,59.142307362048,-2.76807249903565,-1.36181104391467,-9.31298196816469,-0.744495268515072,-0.001703396436169,-0.195875687371525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56,0.074452611810227,-0.087615344385596,0.0083871021303,-0.161903059863038,0.096427928431797,-0.002836761160401,-0.001787647207414,0.175724463248888,-0.057826880140142,0.002342920644875,0.014299529531323,-0.050820937804308,-0.002592425508388,-0.040413353031705,0.446127651995626,0.046909181470569,-0.369530100898129,-0.07084126630393,-0.006918484394624,-0.372620832140949,0.376975882502348,0.046124612118019,0.063383219715169,-0.110913559008578,-0.002495484250902,-0.002770239826397,0.025879114325927,-0.037812411424941,-0.000849294408876,-0.013304865295332,-0.034664143892706,-0.024296195147484,0.00099379075823,-0.009043074753545,-0.045212083605755,-0.126449704178399,0.195484440563704,0.081328530333104,-0.042108376201605,-0.290287824226837,-0.045177186767303,-0.124973873648828,0.004591287604364,-0.199542818242158,-0.046743182099911,0.202153426322559,0.081740677920738,0.280498552983213,-0.034321929725184,-0.08045295625433,-0.093763243146415,0.002500739531346,-0.032102605146013,0.022458147091159,-0.128852530410423,-0.000890002137472,-0.044240895139141,-0.069324581568367,0.044445078224626,0.023849939998343,-0.12384983220727,-0.145172586827357,-0.161285122036134,0.061175162086961,0.02900928040177,-0.15275268821487,0.121104309825263,-0.10005355563997,-0.237286982320598,-4.74628934899661,16.6585213630574,-0.877990958981057,-4.05389360501123,-0.394045189273005,0.125269929439195,0.321080898608903,2.76234371829633,-4.73260750627148,-0.076577721282752,-1.92682371402696,-2.52995384898731,49.0905634365545,-1.39671981735124,-25.4744218677653,16.5083060929459,61.8768200444178,-2.74043138333682,-1.3304914829007,-9.36284535218934,-0.793732587730628,-0.001832621572504,-0.195977809485938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59,0.071198771650098,-0.087437760215438,0.008273105198756,-0.161199094093889,0.095209169170217,-0.002859989327089,-0.002215685510906,0.174704751264489,-0.058671733271936,0.002371933365698,0.013988420483091,-0.052239692435892,-0.006345916063338,-0.034527354868796,0.448456043056633,0.045515274856376,-0.378383892234767,-0.072141524261071,-0.010641592251728,-0.372620570932212,0.371098591833926,0.044632268454945,0.069234264220757,-0.108461338670956,0.005919472338595,-0.003799897718153,0.023465525638297,-0.040625308719334,-0.000774272222936,-0.014267943449713,-0.033990399479971,-0.028161771059796,0.000967090694106,-0.01037030160772,-0.047291821052806,-0.125116351831661,0.196199938763655,0.077613035366886,-0.046463553806425,-0.295126377887921,-0.043341931904694,-0.124103595236775,8.71E-06,-0.1959096889474,-0.04974478876911,0.195034816852942,0.12921962976692,0.287008518175917,-0.048746665086267,-0.073149392363121,-0.102217218600602,0.0022853305725,-0.035399125236216,0.002324373330419,-0.130894273469693,-0.000287490862757,-0.044864081068169,-0.072584298038919,0.054225343895581,0.004953951629318,-0.152711550600543,-0.152045215063481,-0.138714105245526,0.077261359894624,0.032127836650271,-0.17460588350493,0.106467474919629,-0.091969065529598,-0.244965448581301,-4.08830795831798,16.1709514674526,-0.887328134975023,-4.05301879770361,-0.327642458122738,0.124782167417353,0.338985445662156,2.76439135778299,-4.6581827837988,-0.076685005306565,-1.90221122242247,-2.37851357502434,50.0269932188354,-1.99184297287717,-24.6567981159339,17.7248193439489,64.7222189814773,-2.70767453121774,-1.30427533664101,-9.3886662231703,-0.835108541083216,-0.002229252330154,-0.19564115304263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62,0.06806122915676,-0.087001868378922,0.008115236268633,-0.160560962777867,0.093898414411896,-0.002881160696262,-0.00267558302711,0.173687131216087,-0.059634391249853,0.002400687344745,0.013636933761898,-0.053723772935711,-0.010050603808782,-0.02863689814942,0.450646993722099,0.043984527548626,-0.387362526266125,-0.073372246994307,-0.014335785055846,-0.372777455018629,0.365317121892932,0.043057152632895,0.074864839822622,-0.104584749777948,0.014529727883872,-0.005262297670741,0.021271043867404,-0.043691825277352,-0.000705712305761,-0.015329917206799,-0.033920668280059,-0.032088599263887,0.000958465968223,-0.011716224039765,-0.049469349993974,-0.123489591514793,0.196348557312534,0.07303168884887,-0.05102491025833,-0.299287801045286,-0.041024091107856,-0.123139760137267,-0.00522946954723,-0.192715664699811,-0.052503860734998,0.187685853395503,0.217015587557353,0.292140872080538,-0.070623604379591,-0.053940270895531,-0.113128867864098,0.00171021494893,-0.039751837439414,-0.035803792209594,-0.128084808544721,0.000859573781302,-0.043614599977836,-0.070945465305613,0.066553576658933,-0.037792546433366,-0.183498780943864,-0.161274713746934,-0.100155293313946,0.107717053915142,0.027379043913879,-0.200107060544351,0.06917431669235,-0.073946078673327,-0.273619668683086,-3.29349437034121,15.6491634183877,-0.919493336310181,-3.99841774468746,-0.274515564617048,0.12259028297723,0.351123608555645,2.68991190162702,-4.56350828069607,-0.074596879532413,-1.87003042987343,-2.09693928696832,51.0333813891664,-2.72641537216639,-23.814318551748,18.9528240748289,67.7405561014341,-2.66873220774779,-1.29287849240756,-9.37561851942467,-0.864484920683952,-0.003260533938829,-0.194753655802463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65,0.065119000692223,-0.086303049757533,0.00789380609457,-0.159971377705651,0.092485843672498,-0.002900792871981,-0.003171257197009,0.172637287754696,-0.06071232555546,0.002430214940195,0.013246193900725,-0.055271704354305,-0.013695393335233,-0.022780454721834,0.452672795484716,0.042308632998504,-0.396431300061466,-0.074506024379019,-0.018005336720441,-0.373114435459536,0.359597908836961,0.04141548534004,0.080249157722673,-0.098074282151228,0.023293954046289,-0.007381005802129,0.019652835740538,-0.047085691313275,-0.000654405857293,-0.016522472329981,-0.034994782046347,-0.035931143520229,0.000984253181662,-0.0130246620391,-0.051597713953142,-0.121492984215025,0.195214780919533,0.067526725420554,-0.055863151670738,-0.302292459844705,-0.037792579490401,-0.12231838881985,-0.01123268136356,-0.190640435199041,-0.054722243095198,0.17947726333501,0.38606718435377,0.302220414450126,-0.102326738326706,-0.01244431834116,-0.127801575244003,0.000457511483063,-0.04569377450691,-0.103798265457485,-0.116498091950769,0.002915358125858,-0.038884486824992,-0.058960291443782,0.085752728910279,-0.12754043577479,-0.221152392352906,-0.173728204394138,-0.026399740298075,0.162719629292901,0.008215322538788,-0.240640268369064,-0.020651674753367,-0.041184027672181,-0.365998534748444,-2.21565887175176,15.1076659404079,-0.982818272278792,-3.83539085515297,-0.244094346237451,0.117000047813829,0.353756797127179,2.47469647234245,-4.42870885137761,-0.068418459547524,-1.82235396604375,-1.58374943513449,52.1524918859028,-3.74306094408438,-22.9802596079598,20.1874071911109,71.0425819750869,-2.62547358900826,-1.31541733087887,-9.31082298577635,-0.881307166100308,-0.005679005691405,-0.194131823683008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68,0.062524232693604,-0.08533223276314,0.007580281856012,-0.159392992519942,0.09095825151538,-0.002920013287365,-0.003708055763965,0.171494025854394,-0.061895108143822,0.002462366357958,0.01282045800141,-0.056872700035199,-0.017263005405664,-0.017038797686445,0.454499560094215,0.040476383064427,-0.405523833623076,-0.075493354097367,-0.021667494594752,-0.373667992141975,0.353860109273711,0.039736752422279,0.085304076941449,-0.086492266620615,0.032360566479792,-0.01045080795193,0.019279506190303,-0.050919738570595,-0.000640680512801,-0.017893285565189,-0.038108730010071,-0.039426086278752,0.001071713925438,-0.014191196643849,-0.053366522696456,-0.118920402347717,0.191388567846289,0.060892153649967,-0.061074997802562,-0.303084452053647,-0.032910990611614,-0.122071929143687,-0.018451889414632,-0.191259985441642,-0.055957763925364,0.168497307292557,0.71328453435158,0.327406419942179,-0.141526001518439,0.065497135896797,-0.149022623943767,-0.001909420934987,-0.054342607162271,-0.209537073395651,-0.094766079300741,0.006144298384211,-0.029946466173919,-0.021474210288261,0.113930319567928,-0.31252272861127,-0.272184154754768,-0.18927601678115,0.118947722508892,0.261787335867325,-0.037077454516982,-0.309948464789909,-0.250053028577224,0.006154940327388,-0.6543323787125,-0.581414784081249,14.5842523676324,-1.0793099780803,-3.46132084737829,-0.252232990301972,0.104847177259547,0.340700196654478,2.01529531118188,-4.22085756053336,-0.055069729432006,-1.7459517755334,-0.662936542867781,53.4411943290743,-5.31438874858342,-22.2245041568021,21.4238609637729,74.8284847073022,-2.57919024821026,-1.39809612443539,-9.17082058409523,-0.888829945928899,-0.010561038245011,-0.196442796665349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71,0.060571420775902,-0.084066749990798,0.007139384216087,-0.158755659911926,0.089296538996713,-0.00294095218159,-0.004293762677367,0.170162180588036,-0.063163180203556,0.002500047644267,0.012367770282538,-0.058493022505352,-0.020728080188485,-0.011578411106806,0.456081358964435,0.038473784715248,-0.414509314234427,-0.076245075213435,-0.025363022178128,-0.374500502442724,0.347897261984743,0.038063558950812,0.089770097019385,-0.065093730590067,0.042182759078058,-0.014696587997483,0.021244420267207,-0.055390417288908,-0.00069796314085,-0.019523563780057,-0.044394842211941,-0.042269068657774,0.001256042876964,-0.015089590629067,-0.054010749005104,-0.115502492760679,0.182012885987951,0.052726629007324,-0.066753278305997,-0.29951602037838,-0.025057370535594,-0.123184252779196,-0.027750343358329,-0.198761576298958,-0.055773115715542,0.148867335931182,1.30410385580166,0.331278554993442,-0.130172791729503,0.153953609598755,-0.16546135705909,-0.004743207943424,-0.062325494841665,-0.275009745786704,-0.081244686283893,0.008169559158544,-0.023599942635427,0.108963351400462,0.111759146189925,-0.759874540397732,-0.259050913483861,-0.202646209168051,0.366535798955738,0.452670759742976,-0.143240479239012,-0.35405168447759,-0.857388971569112,0.048240889214547,-1.53633310666534,2.02042956930488,14.0898479865696,-1.14498038076958,-2.72155516841302,-0.319013180414447,0.08129053058714,0.303902991510983,1.23603554255717,-3.91277494676028,-0.0323009972573,-1.62975658988852,1.01150389089376,54.9120024955029,-8.0653160055408,-21.6649339783491,22.6651031815741,79.4609640523325,-2.47498893031651,-1.54978917379145,-8.70848787793084,-0.828164473664758,-0.018414055980434,-0.201135270211278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74,0.059792302328422,-0.082503116518962,0.006581331063606,-0.157979769055271,0.087485911256693,-0.002966159962965,-0.004935562536126,0.16858282655047,-0.064504372480944,0.002545081533819,0.011893842615294,-0.060015277959245,-0.024092571739734,-0.006801911613526,0.457430012012519,0.036288804777816,-0.423164912626718,-0.076589392645734,-0.029187466192819,-0.375651659259504,0.341162764621362,0.036433782279639,0.092853417301322,-0.025970614916017,0.052121115727861,-0.018601771749368,0.025863028555169,-0.060354258000681,-0.000840259379153,-0.021393328625307,-0.052645134585542,-0.044706409246291,0.001501129651721,-0.01579758890813,-0.05074184846309,-0.112149718374981,0.159216649776019,0.044955101602808,-0.072832664581038,-0.288519946409708,-0.011477247743305,-0.127481467156366,-0.038371893892657,-0.224483245446032,-0.054325889039106,0.102777342731222,1.86206150309565,0.201274664519481,-0.11404453569309,-0.06480396200446,-0.103043907774826,0.001898908918047,-0.036642372658566,-0.015628458407903,-0.141384754287445,0.000700542974672,-0.043453991245466,0.04700320417669,0.09222891376956,-1.560903563289,-0.820361367445002,-0.262667979103753,1.1012770118723,0.902344873788646,-0.301853159820091,0.17090712773444,-2.26777639344108,0.03113627937379,-4.06857817362133,5.34591084885798,13.6293991456165,-0.871548263183007,-1.97810104229306,-0.434691510600217,0.05622673625977,0.253411121107552,0.704968684236743,-3.76048724413468,-0.017881113177084,-1.57224812717615,3.53460222334853,56.5765957533039,-13.4186327408359,-23.0700062518244,23.1366394648873,83.7187684436119,-2.02408215020035,-1.62513921166586,-6.86278533274306,-0.312009262679256,-0.023054012129667,-0.175615446406404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
