t[s],q_BodyPitch,q_BodyRoll,q_BodyYaw,q_ALShoulder1,q_ALShoulder2,q_ALShoulder3,q_ARShoulder1,q_ARShoulder2,q_ARShoulder3,q_LLHip1,q_LLHip2,q_LLHip3,q_LLKnee,q_LLAnkleRoll,q_LLAnklePitch,q_LRHip1,q_LRHip2,q_LRHip3,q_LRKnee,q_LRAnkleRoll,q_LRAnklePitch,qd_BodyPitch,qd_BodyRoll,qd_BodyYaw,qd_ALShoulder1,qd_ALShoulder2,qd_ALShoulder3,qd_ARShoulder1,qd_ARShoulder2,qd_ARShoulder3,qd_LLHip1,qd_LLHip2,qd_LLHip3,qd_LLKnee,qd_LLAnkleRoll,qd_LLAnklePitch,qd_LRHip1,qd_LRHip2,qd_LRHip3,qd_LRKnee,qd_LRAnkleRoll,qd_LRAnklePitch,qdd_BodyPitch,qdd_BodyRoll,qdd_BodyYaw,qdd_ALShoulder1,qdd_ALShoulder2,qdd_ALShoulder3,qdd_ARShoulder1,qdd_ARShoulder2,qdd_ARShoulder3,qdd_LLHip1,qdd_LLHip2,qdd_LLHip3,qdd_LLKnee,qdd_LLAnkleRoll,qdd_LLAnklePitch,qdd_LRHip1,qdd_LRHip2,qdd_LRHip3,qdd_LRKnee,qdd_LRAnkleRoll,qdd_LRAnklePitch,Tau_BodyPitch,Tau_BodyRoll,Tau_BodyYaw,Tau_ALShoulder1,Tau_ALShoulder2,Tau_ALShoulder3,Tau_ARShoulder1,Tau_ARShoulder2,Tau_ARShoulder3,Tau_LLHip1,Tau_LLHip2,Tau_LLHip3,Tau_LLKnee,Tau_LLAnkleRoll,Tau_LLAnklePitch,Tau_LRHip1,Tau_LRHip2,Tau_LRHip3,Tau_LRKnee,Tau_LRAnkleRoll,Tau_LRAnklePitch
0.0,0.2,0.0,0.0,-0.25,0.1,0.0,0.25,-0.1,0.0,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,-0.33,0.63,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9055004741140884,0.13089647389726666,0.17775860292938805,-29.119537558024735,2.4315155012985845,0.9920879302270067,29.303153659620733,-2.289612955152423,-0.9974983135824553,-0.02755831803426645,0.4467186282228681,8.992113423686163,53.06795788253527,-0.14635621349282246,-37.12701313513247,-0.02755784018097529,0.446719759582237,9.269768439397296,52.539935406342465,-0.14635604165243876,-36.86238053061879,-140.0,-0.554652507183108,0.3560805622566148,-54.36340331189762,8.306886336829615,1.814405003803399,54.737718382532655,-8.438423371897784,-1.8286537701360284,-0.2781033860905695,0.27708943615144116,63.569616149202126,22.728830926945832,-0.4988017034507354,-0.821409673125614,-0.121488197856406,0.2190636694200631,63.64006527974776,22.73718600996506,0.01310636625681283,-0.8215334427549366
0.01,0.1997094499525886,1.3089647389726667e-05,1.7775860292938807e-05,-0.2529119537558025,0.10024315155012986,9.920879302270068e-05,0.25293031536596206,-0.10022896129551524,-9.974983135824553e-05,-2.755831803426645e-06,4.4671862822286816e-05,-0.3291007886576314,0.6353067957882536,-1.4635621349282247e-05,-0.30371270131351324,-2.7557840180975293e-06,4.46719759582237e-05,-0.3290730231560603,0.6352539935406343,-1.4635604165243877e-05,-0.3036862380530619,-0.029055004741140884,0.0013089647389726666,0.0017775860292938805,-0.2911953755802474,0.024315155012985847,0.009920879302270067,0.29303153659620734,-0.02289612955152423,-0.009974983135824553,-0.0002755831803426645,0.004467186282228681,0.08992113423686164,0.5306795788253527,-0.0014635621349282247,-0.37127013135132475,-0.0002755784018097529,0.00446719759582237,0.09269768439397297,0.5253993540634246,-0.0014635604165243877,-0.36862380530618793,-11.326537937061417,-0.1174930309581832,0.06636386682196616,-18.55483525337986,1.0383244417709325,0.6264693918302704,18.64875776309067,-1.0045271107012672,-0.629805066387142,-0.03707667718089169,0.07870650788871103,7.50173982353985,52.10136936103652,-0.06331407097320607,-38.13556053786476,-0.037057989249888124,0.07869538981320545,7.529009747004693,52.089371344429026,-0.0632969778628194,-38.131644938456645,-140.0,-0.46222706889666654,0.21122595713928244,-47.44141479062956,8.110286590564543,1.5871220327796853,47.6630697064576,-8.339115146489712,-1.5959177822399397,-0.21547329876098356,0.1870963133556981,64.43369683392363,22.82560034567865,-0.4224470237179376,-0.7990570025145161,-0.0744690896509039,0.13599432294067385,64.45442721420112,22.833163723935428,0.032561958769656785,-0.7990025199583954
0.02,0.19828624611147105,1.4429991683635014e-05,4.2188107268074235e-05,-0.257679391036943,0.10059013554443681,0.0002610645252284284,0.25772550650823317,-0.10055837530210061,-0.00026248016935520526,-9.21933132494246e-06,9.721437643344473e-05,-0.32745140333290884,0.6458237285126107,-3.5602649795885104e-05,-0.31123895868081297,-9.21736696118387e-06,9.721349089776796e-05,-0.3273931453374201,0.6457169242157115,-3.5600906116769695e-05,-0.31118564059996945,-0.14232038411175507,0.00013403442939083463,0.0024412246975135422,-0.476743728114046,0.03469839943069517,0.01618557322057277,0.479519114227114,-0.0329414006585369,-0.016273033799695972,-0.0006463499521515814,0.0052542513611157915,0.16493853247226015,1.0516932724357178,-0.0020967028446602855,-0.7526257367299725,-0.0006461582943086341,0.0052541514939544245,0.1679877818640199,1.046293067507715,-0.0020965301951525817,-0.7499402546907543,-8.180257589488148,-0.07781438798698126,0.03902155240507099,-15.01452697415198,0.9644640304827008,0.5085368223740643,15.075078756285917,-0.990365633076334,-0.5107798300422328,-0.029818749537469103,0.0652884991938123,7.9615207768506195,49.87726422231481,-0.04888544472794365,-36.54172293280391,-0.029803419854545155,0.06527892336946195,7.977357706245613,49.87354988106779,-0.04886892996853476,-36.5384141379476,-124.25263833345458,-0.36885459289058775,0.10052568003298815,-40.77064815390096,7.435539720299386,1.3653882044420256,40.895685524402445,-7.65958335397846,-1.3703204378738911,-0.15544817446401143,0.15813017784719885,57.665527226398574,20.37506512891213,-0.3721894327251368,-0.8062670834030227,-0.021933143639993657,0.11183757459186464,57.65195816724043,20.374079806756928,0.04787142673152407,-0.8063553461089966
0.03,0.19604501651140468,7.988897178845236e-06,7.050250948371675e-05,-0.26394828101549866,0.10103356594179204,0.0004737739396715625,0.26402820552613293,-0.10098682587199362,-0.00047628849035638826,-1.8664705800205183e-05,0.00015628573996398387,-0.3250058659305012,0.6613283876591993,-6.145822271528233e-05,-0.3224193883413931,-1.8659291889724727e-05,0.0001562828981742584,-0.32491553174815535,0.6611672098788954,-6.145310106514899e-05,-0.3223388845606717,-0.22412296000663656,-0.000644109450478978,0.0028314402215642524,-0.6268889978555658,0.04434303973552218,0.021270941444313414,0.6302699017899732,-0.042845056989300245,-0.0213808321001183,-0.0009445374475262724,0.0059071363530539146,0.24455374024076634,1.550465914658866,-0.002585557291939722,-1.1180429660580116,-0.0009441924928540856,0.005906940727649044,0.24776135892647605,1.545028566318393,-0.002585219494837929,-1.1153243960702304,0.02137255591280729,-0.054345406175498656,0.020879677809558128,-13.121990739492734,1.2742389503474496,0.4447792940897599,13.163980436817974,-1.3113540062114368,-0.4462951564474122,-0.025721474824308643,0.06149696552365924,5.599325211137682,48.46071893504592,-0.04468038365354232,-33.5362971075935,-0.025703841340771305,0.06148598016656592,5.605880896138359,48.46377171955771,-0.044659475028311135,-33.5325957043508,-92.59371453451328,-0.29556952043209156,0.013557053065664954,-30.8809521153708,5.852934427939024,1.034432087742656,30.93534464846584,-6.0543345078972255,-1.0365605829810907,-0.09474097314518512,0.12584707741959864,43.53976603968387,15.7446799688169,-0.32542720938077396,-0.8449923424900002,0.0005512650114988508,0.09494026822674756,43.49065950487293,15.734599064264321,-0.036330476723102176,-0.8452304062795899
0.04,0.1938059241669296,-3.88673794349441e-06,0.0001009048794803151,-0.2715293700680036,0.10160442023418201,0.0007309612835236727,0.27164730258771447,-0.10154641184250776,-0.0007347263270023125,-3.068222775789877e-05,0.00022150680004688893,-0.32200039600697977,0.6816791186992925,-9.178183400003378e-05,-0.33695344771273256,-3.067160095234272e-05,0.00022150090346740545,-0.32187733006927677,0.6814638727140352,-9.17712435163594e-05,-0.3368453880918091,-0.2239092344475085,-0.0011875635122339646,0.0030402369996598336,-0.7581089052504932,0.05708542923899668,0.025718734385211012,0.761909706158153,-0.055958597051414614,-0.025843783664592425,-0.0012017521957693588,0.006522106008290507,0.30054699235214316,2.0350731040093253,-0.0030323611284751454,-1.4534059371339465,-0.0012012309062617986,0.006521800529314703,0.30382016788785965,2.0296662835139703,-0.0030318142451210405,-1.4506503531137382,0.22711311488723318,-0.05710696038543972,0.01283139566532876,-9.677737601790694,1.1803959818467424,0.328632552382514,9.70060258965756,-1.2055040036238758,-0.32968914072164884,-0.028019161744083476,0.05671886592160291,3.8037496326434166,33.53377218342254,-0.05260197326782645,-23.584616105277632,-0.027998423991192567,0.056707086871966794,3.797834239790916,33.55839752965127,-0.052575937344840895,-23.588827621923087,-66.02609349704038,-0.18378341048188387,-0.04802525824071054,-22.41300737401836,4.857686138001379,0.749696339608986,22.413089602262108,-5.064402419553071,-0.7498578692557276,-0.038295078360963276,0.13150985927844477,28.67611018934668,-0.29945353278806336,-0.2827291669380286,-4.9744978483266795,-0.038279663235641234,0.13151024497388808,28.540569771902017,-0.03503867542628886,-0.2827288560822809,-4.8678815300995995
0.05,0.19158954313394325,-2.1473069104378028e-05,0.0001325903890434463,-0.2800782328806876,0.10229331412475665,0.0010210118826140342,0.28023645990826174,-0.1022265482133843,-0.0010261330777204015,-4.550166589000071e-05,0.0002923997467219543,-0.318614551120194,0.705383226957728,-0.00012736564261156788,-0.3538459686945998,-4.548375241407996e-05,0.0002923896174477492,-0.3184593449664191,0.70511637530214,-0.00012734697970205388,-0.35371077438513876,-0.22163810329863615,-0.001758633116088362,0.003168550956313121,-0.8548862812684002,0.0688893890574641,0.02900505990903615,0.8589157320547286,-0.06801363708765337,-0.029140675071808914,-0.0014819438132101935,0.007089294667506536,0.3385844886785773,2.3704108258435506,-0.0035583808611534097,-1.689252098186723,-0.0014812151461737243,0.00708887139803437,0.3417985102857688,2.365250258810483,-0.0035575736185694496,-1.6865386293329692,-4.977055411363647,-0.048217711921293316,-0.003605601274808745,-5.0775088611470744,0.6937763143678808,0.1725059249489458,5.088735770473956,-0.7210289522326027,-0.17308371447040238,-0.02238406536490345,0.04391485374328319,3.641919730884723,7.9625478135244805,-0.04655824901558958,-8.325405079723396,-0.02236093043343601,0.0439036723852837,3.630604661465725,7.987866922598499,-0.046528265781432765,-8.327828257047486,-44.64301317189805,-0.11954730329624029,-0.11227322714634931,-15.659848433465465,4.433288857711446,0.520911265525088,15.610692300966344,-4.618336159527855,-0.5190545789134661,-0.0037265915055934877,0.10019915190817646,13.076102531404741,-28.130811632503406,-0.23714753772138256,-13.068126709246101,-0.0037092385935816826,0.10020276617069904,12.931681174835749,-27.88426756093372,-0.23715451743348007,-12.97340229569574
0.06,0.18887545655982052,-4.388117145739098e-05,0.00016391533847909663,-0.28913484657948635,0.10305158564676807,0.0013283130741992902,0.28933449080585644,-0.1029787874794841,-0.001334848199885531,-6.255951055859298e-05,0.00036768417877134794,-0.31486451426031975,0.729883589997516,-0.00016760527612466093,-0.3715710301844394,-6.25319969191608e-05,0.0003676686986666212,-0.3146782993974148,0.7295676645825047,-0.00016757554246589164,-0.3714089435041732,-0.2714086574122726,-0.002240810235301295,0.003132494943565034,-0.9056613698798709,0.0758271522011429,0.03073011915852561,0.9098030897594682,-0.0752239266099794,-0.030871512216512936,-0.001705784466859228,0.007528443204939368,0.37500368598742456,2.4500363039787953,-0.004023963351309306,-1.7725061489839569,-0.0017048244505080844,0.007527908121887208,0.37810455690042605,2.445128928036468,-0.004022856276383777,-1.769816911903444,-3.256355429392997,-0.03938286524226681,-0.016042160318603615,-2.76841962801263,0.6811902440560087,0.0953018304945763,2.76731128476622,-0.7049673461879581,-0.09539559119502072,-0.015207311805125912,0.030463515109284245,1.484205930560762,0.8801034699924344,-0.03892684561591864,-2.8248386984171248,-0.015181777827748988,0.03045414226320986,1.4670077313892875,0.9071235636286588,-0.0388945919583108,-2.8267953282454528,-24.709746261935265,-0.06583300512859351,-0.15917183787229677,-9.689296031398623,3.7729381565810614,0.3194263390620821,9.599741408520906,-3.927919850851452,-0.3159385625669715,0.023018080455353064,0.07679644703866945,1.5868620162984846,-41.82329290678435,-0.19578474042470265,-16.38178652292154,0.02303693989568289,0.07680361958445114,1.4383901104045143,-41.5925171413836,-0.1958005283979082,-16.297507677074094
0.07,0.1858357344427585,-7.022756033463061e-05,0.0001936360718828866,-0.29846830224108634,0.1038779761931851,0.001645144448834004,0.29870925283192773,-0.10380152348020269,-0.0016531028811701623,-8.113808640769786e-05,0.00044601496233167003,-0.3109660568073894,0.7544719633843032,-0.00021173759419934585,-0.3895785755441207,-8.109841920701655e-05,0.0004459931941118143,-0.3107505530552716,0.7541096662192323,-0.00021169356442556048,-0.3893897921560322,-0.3039722117062026,-0.0026346388877239633,0.0029720733403789975,-0.9333455661599972,0.08263905464170299,0.03168313746347137,0.9374762026071304,-0.08227360007185898,-0.031825468128463145,-0.001857857584910487,0.007833078356032211,0.3898457452930322,2.4588373386787197,-0.004413231807468492,-1.800754535968128,-0.0018566422287855742,0.007832449544519306,0.3927746342143189,2.4542001636727546,-0.004411802195966885,-1.7980848651858985,-0.7601437657372756,-0.03112145237564934,-0.024410919684203503,-0.7618792268009242,0.547675200823212,0.02849483722212731,0.7502821190008637,-0.5621800692573579,-0.028172541802889417,-0.009251103718625586,0.021080896914094538,-0.11571771199217551,-1.7708771661264677,-0.033122364503640256,-0.2143672267175134,-0.00922286126019145,0.021074077704230643,-0.13781558391130488,-1.7424261064971347,-0.03308848497686512,-0.21593902575091306,-8.709718958507851,-0.021608693539131602,-0.19189969954224254,-4.712613555480105,3.008186947721603,0.1517000799546634,4.591938611955571,-3.131931062634938,-0.14697021879523614,0.043067350684244145,0.05850385636126495,-6.934257174085656,-50.110492150112144,-0.15911240693606304,-18.002026287062037,0.04308705613020514,0.05851461060142789,-7.083517409627547,-49.89274783026245,-0.15913837614829215,-17.92678822849038
0.08,0.18271999794912275,-9.968609444943518e-05,0.0002209157133182562,-0.30787794582536643,0.10475913425968446,0.0019648253071909306,0.3081590430698991,-0.10468047748784702,-0.001974174816635083,-0.00010064177262866528,0.0005264538355834016,-0.3070791711256583,0.7788832490544778,-0.0002591821487243948,-0.4076075576264737,-0.00010058712762089144,0.0005264250973274305,-0.30683658827151955,0.77847742524531,-0.00025912043488291586,-0.40739223471046626,-0.31157364936357534,-0.0029458534114804565,0.0027279641435369625,-0.9409643584280064,0.08811580664993511,0.03196808583569265,0.944979023797139,-0.08789540076443256,-0.03210719354649204,-0.001950368622096743,0.008043887325173157,0.3886885681731104,2.441128567017455,-0.0047444554525048945,-1.8028982082353031,-0.0019488708413874887,0.008043190321561613,0.39139647837520586,2.436775902607783,-0.004742687045735537,-1.8002442554434077,1.452098191032185,-0.023941169875458135,-0.029752095170266557,0.8592306313089688,0.3534121420104652,-0.025544031813298007,-0.8792909479121409,-0.35729854543417294,0.026204074064062444,-0.004390669623631993,0.014038342029277118,-1.2517549823384115,-2.850753624950471,-0.02848415713202712,1.196956087891067,-0.004359453064424201,0.01403454709987706,-1.2775366328128257,-2.8216116673688703,-0.028449010496728988,1.195860439912849,3.4979712038659465,0.015772427037811416,-0.21278461541378493,-0.9541387872501514,2.310784409267293,0.024888052445299194,0.811060298501115,-2.4065676777347886,-0.019272272253812374,0.05741886136361054,0.04303696776735372,-13.320501470766157,-55.97467179309934,-0.12656285103475018,-18.951813103255667,0.05743819572345056,0.04305110409882774,-13.46808684513285,-55.76715265852714,-0.12660052356512716,-18.884300376448092
0.09,0.1797494712745902,-0.00013153874555178556,0.0002452201452365992,-0.3172016663465156,0.10567563354038485,0.0022819517623665275,0.31752090421307927,-0.10559516135003476,-0.002292626344693597,-0.00012058452581199591,0.0006082965430380608,-0.30331746094216105,0.8030094593621573,-0.00030947511896264646,-0.42551684410003765,-0.00012051178134120875,0.0006082604552530343,-0.30305037715104877,0.802563023104651,-0.0003093922063899441,-0.42527509122090906,-0.2970526674532535,-0.0031852651102350377,0.0024304431918342967,-0.9323720521149167,0.09164992807003976,0.031712645517559666,0.9361861143180177,-0.09146838621877429,-0.031845152805851415,-0.001994275318333063,0.008184270745465929,0.3761710183497263,2.4126210307679505,-0.005029297023825166,-1.7909286473563923,-0.0019924653720317306,0.008183535792560384,0.3786211120470776,2.4085597859340946,-0.005027177150702827,-1.7882856510442793,3.1908669429496967,-0.017544773525603574,-0.03271685008328129,2.0232504505400346,0.16765425140171764,-0.0645254447695538,-2.049819312232861,-0.16206903676782558,0.06544736312436272,-0.00045856647159325803,0.008428910833622183,-2.055175558169765,-3.3299907770896198,-0.024533777133740386,2.049108561262301,-0.00042426334083245365,0.008428467974052722,-2.0835958119451163,-3.3006937010246133,-0.02449767952899151,2.0484601796467814,12.531921198754738,0.04872089342626152,-0.22370196549112534,1.6403088698353785,1.7548083411757358,-0.06293304238424281,-1.797934844323675,-1.8271297941340419,0.06912038831202129,0.06696227828074792,0.02892145857038707,-18.128128545660005,-60.54500519846065,-0.09749900290545988,-19.584179599150353,0.06697942665950019,0.028938596971792387,-18.272100488860943,-60.34509431838295,-0.09755014480357158,-19.523224296649847
