Cx,Cy,Cz,ZMPx,ZMPy,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.12042093009131444,3.2863846184481e-05,1.068080107098062,0.16843286275322278,0.00011486666315156175,0.0,0.0,0.05443612549770766,-0.11672053355600186,0.11215756650194494,0.11044933989409017,-0.00010776254961862575,4.705797385454248e-06,-1.8366139403150824e-06,-5.407529687577652e-06,0.9999999999726208,0.11215757817825162,-0.11043066012339713,-0.00010772039988274362,4.705793561672944e-06,-1.8366139397877264e-06,-5.40751548712742e-06,0.9999999999726209
0.12135620369113262,3.2683734056200595e-05,1.0668909030451774,0.18883377861912842,0.00013256974446503145,0.0,0.0,0.04318429607051476,-0.1183464920592418,0.11215625176441821,0.11044934209686066,-0.000114178574845622,4.7056585298569275e-06,-1.836614207837218e-06,-5.409625601833824e-06,0.99999999997261,0.11215626444340003,-0.11043065792172879,-0.00011413452001912683,4.705654537831671e-06,-1.836614207420884e-06,-5.409610300478783e-06,0.9999999999726101
0.12243095567460101,3.249534102072254e-05,1.0657419340083891,0.21724706205343425,0.00015852974487186742,0.0,0.0,0.026366067391811063,-0.12056552116661119,0.11215468233809556,0.110449344381037,-0.00012067726690838387,4.70557905328276e-06,-1.8366145112056786e-06,-5.411625643514029e-06,0.9999999999725996,0.11215469610542117,-0.11043065563876407,-0.0001206313553184235,4.705574836496607e-06,-1.8366145108032223e-06,-5.41160923462615e-06,0.9999999999725997
0.12369044377523915,3.233367567765279e-05,1.0646436236785217,0.2501968671678342,0.00017837108729345976,0.0,0.0,0.0121521019152359,-0.12341895223952995,0.11215281130808717,0.11044934678840446,-0.0001272131084200795,4.705571838619029e-06,-1.836614907638584e-06,-5.413536518457785e-06,0.9999999999725894,0.11215282629229104,-0.11043065323281238,-0.00012716525444177174,4.705567306498186e-06,-1.836614907250006e-06,-5.413518928488487e-06,0.9999999999725894
0.12518643109526637,3.227173822994677e-05,1.0636237818161947,0.277078802831966,0.0001914627593519949,0.0,0.0,0.012147746074823676,-0.12640034068734296,0.11215039652950655,0.1104493491843958,-0.00013418968597864178,4.705718764833937e-06,-1.8366152739428103e-06,-5.4151413461469415e-06,0.9999999999725799,0.11215041278361973,-0.11043065083824377,-0.0001341400989593733,4.70571389774094e-06,-1.8366152737207657e-06,-5.4151226290488965e-06,0.99999999997258
0.12696894831244404,3.2363014479045e-05,1.0627770678861337,0.28048873900420135,0.00022754321419403623,0.0,0.0,0.012142190262180955,-0.1270434016787398,0.1121468235995612,0.11044935244877499,-0.0001426933613606629,4.706618864092598e-06,-1.8366158777792494e-06,-5.4157488993754255e-06,0.9999999999725724,0.11214684152351029,-0.1104306475757149,-0.0001426414215791455,4.706613459276238e-06,-1.8366158773629157e-06,-5.415728955791479e-06,0.9999999999725725
0.12905562759169092,3.2709189385177464e-05,1.0621599394672439,0.25817410213356207,0.0002606801530901602,0.0,0.0,0.01213621057402553,-0.12527205775389058,0.1121417912110206,0.11044935761250681,-0.00015328211117404678,4.708592829658654e-06,-1.8366168699994508e-06,-5.414703125686445e-06,0.9999999999725688,0.1121418113171503,-0.11043064241455201,-0.00015322673278937715,4.70858656880577e-06,-1.8366168696247506e-06,-5.414681605199655e-06,0.9999999999725688
0.1314455325025207,3.344929521971837e-05,1.0618800193222442,0.21103020624319963,0.000251769895037719,0.0,0.0,0.012131196559386812,-0.12116977596170768,0.11213489590462677,0.11044936700802832,-0.00016740486294618273,4.7132384394182e-06,-1.836618645121155e-06,-5.409414193206332e-06,0.9999999999725755,0.11213491903757095,-0.1104306330229031,-0.00016734411560023754,4.713230661999378e-06,-1.836618644635432e-06,-5.409390500307418e-06,0.9999999999725757
0.1341383195551612,3.473993431443639e-05,1.0622499945098667,0.1343765762424662,0.00014934426770192217,0.0,0.0,0.03851750261511459,-0.11486661219383154,0.1121257192188267,0.11044938560873464,-0.0001859009447956611,4.725460411775372e-06,-1.8366219093710717e-06,-5.3921688201328095e-06,0.9999999999726109,0.11212574689260014,-0.11043061442877528,-0.0001858315188082299,4.725449521711251e-06,-1.8366219088298375e-06,-5.392142068233513e-06,0.9999999999726111
0.13706954071425445,3.662625201949552e-05,1.0642746214551675,0.0612186480750988,-3.460420881033408e-05,0.0,0.0,0.12517109207156196,-0.11028682460654966,0.11211573812118744,0.1104494332526517,-0.00020429405130975575,4.765576323240973e-06,-1.8366267806686278e-06,-5.330927365768806e-06,0.999999999972749,0.11211577388073493,-0.11043056680191717,-0.00020420697121455167,4.765556020616919e-06,-1.8366267795445265e-06,-5.330898326270897e-06,0.9999999999727491
0.1396691238292502,3.8391682499084306e-05,1.0717236384710582,0.07692067555224787,-0.00018925998440046777,0.0,0.0,0.16486235459791765,-0.11225984929367723,0.11215552426602167,0.11044953001597901,-8.010178781837907e-05,4.876282453051385e-06,-1.8366399785131117e-06,-5.112904239252677e-06,0.9999999999733536,0.11215557184776698,-0.11043047011666797,-7.997903580413135e-05,4.876210057095724e-06,-1.8366399739056855e-06,-5.112902561493574e-06,0.999999999973354
0.1416228548100647,3.804282567986221e-05,1.0865088853112665,1.7011441937616067,-0.1043705722066016,0.0,0.0,0.0,0.0,0.11209690417285256,0.11044958741624211,0.0005783793447332319,4.749476168722937e-06,-1.8364908786724229e-06,-5.524378784371029e-06,0.9999999999717758,0.11209708245500648,-0.11043041227715118,0.0005788181815776644,4.749563907512255e-06,-1.8364909162395968e-06,-5.524579961741904e-06,0.9999999999717744
0.14352582425475274,3.739739691400463e-05,1.1003466930096308,-inf,-inf,0.0,0.0,0.0,0.0,0.10504548951405371,0.11052983367699844,0.013315303547404678,-4.815836723408282e-05,0.00431359956892274,-0.0006961353167583853,0.9999904529220027,0.10504299494151245,-0.1105473199524991,0.013318125324737085,3.803317448783474e-05,0.0043191768585272685,0.0007336336199785143,0.9999904024771711
