t[s],X,Y,Z,Qx,Qy,Qz,Qw,vx,vy,vz,wx,wy,wz,vxd,vyd,vzd,wxd,wyd,wzd
0.0,0.0,0.0,0.87955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.406698996970565,-0.03606410000300281,-8.877613073436343,-0.1324757507413845,-15.063908101745406,-0.06795160534181299
0.01,0.0004413383783640453,-3.6137876012866345e-06,0.8786625709628051,-6.62378691072529e-06,-0.0007531953338652734,-3.3975799458161847e-06,0.9999997163206452,0.04406698996970565,-0.0003606410000300281,-0.08877613073436344,-0.001324757507413845,-0.15063908101745407,-0.00067951605341813,6.255629422973349,-0.014703601637761188,-9.35500684682167,-0.006977490358047733,-21.61963183760411,-0.002103033511527741
0.02,0.0015136553361607445,-8.73839858854755e-06,0.8768428820838834,-1.3600025455574067e-05,-0.0025873695146085528,-6.893405798438386e-06,0.9999966526376551,0.10662328419943914,-0.00050767701640764,-0.18232619920258014,-0.0013945324109943223,-0.3668353993934952,-0.0007005463885334074,4.776307274321775,-0.011776182448022754,-6.301867481878054,-0.0044737402332538645,-13.311093300301845,-0.002857316337345095
0.03,0.003076300452503355,-1.5104043619214184e-05,0.8744013565821446,-2.0804099595510353e-05,-0.005087082121836483,-1.0523589236616462e-05,0.9999870604422485,0.1543863569426569,-0.0006254388408878676,-0.24534487402136068,-0.001439269813326861,-0.49994633239651365,-0.0007291195519068584,2.838593345065373,-0.010412061378086354,-2.324562653600614,-0.004167851329987066,-3.4070998139616933,-0.003808538086703117
0.04,0.004938367801946807,-2.2576599945687756e-05,0.87173915181873,-2.8217247167884593e-05,-0.007757112920006159,-1.4341641993758407e-05,0.9999699126460009,0.18277229039331064,-0.0007295594546687311,-0.26859050055736683,-0.0014809483266267315,-0.5340173305361305,-0.0007672049327738895,1.49245692959229,-0.007635729741294506,-1.109263979766526,-0.0026313562013827174,-0.2831467012925657,-0.00471890387458665
0.05,0.006965902002042968,-3.0879093501627e-05,0.8689787635045447,-3.5760128885660916e-05,-0.010441244983520457,-1.8396150827382164e-05,0.9999454879072103,0.19769685968923353,-0.0008059167520816762,-0.2796831403550321,-0.0015072618886405587,-0.5368487975490562,-0.0008143939715197561,0.6377283496767454,-0.00549442468921893,-0.6878652728306491,-0.0019735672102091373,0.8704178604822914,-0.005662017367786709
0.06,0.009073479421863654,-3.9797943381307614e-05,0.8661619435014124,-4.339767370682018e-05,-0.013081784667205118,-2.273620114223563e-05,0.9999144285935812,0.20407414318600098,-0.0008608609989738655,-0.2865617930833386,-0.00152699756074265,-0.5281446189442334,-0.0008710141451976232,0.07599921654035668,-0.003903763160135132,-0.5090581575980799,-0.0016348169244758681,1.3713219780427437,-0.006447536500966078
0.07,0.011204771336245655,-4.917454676716098e-05,0.8633054818983686,-5.1110881676238864e-05,-0.015653675476456703,-2.740249103236488e-05,0.9998774720338782,0.20483413535140454,-0.0008998986305752168,-0.2916523746593194,-0.0015433457299874086,-0.514431399163806,-0.0009354895102072839,-0.3027474545790785,-0.0026878140380988125,-0.41141896691596536,-0.0014280714513686954,1.6222917635844283,-0.007027836376727992
0.08,0.013321631637731044,-5.8887563755030106e-05,0.8604177065631999,-5.8887433958455413e-05,-0.01814436156089402,-3.242521753329803e-05,0.9998353752615592,0.20180666080561377,-0.0009267767709562049,-0.2957665643284791,-0.0015576264445010955,-0.4982084815279617,-0.0010057678739745638,-0.5553462959578344,-0.0017246673830039194,-0.3451235894812932,-0.0012825960642393053,1.7584331633362993,-0.007412129718308513
0.09,0.015398441886328211,-6.884070173010917e-05,0.8575036911962819,-6.671817794570724e-05,-0.02054703205539005,-3.782463634738492e-05,0.9997888845109733,0.19625319784603543,-0.0009440234447862442,-0.29921780022329203,-0.0015704524051434886,-0.48062414989459873,-0.001079889171157649,-0.7130578082122909,-0.0009356406963557107,-0.29431576958866046,-0.0011682555078920132,1.830930485536605,-0.00762499975341302
0.1,0.017419006358887105,-7.895491526931101e-05,0.8545670015369766,-7.459565572356586e-05,-0.022858061403504396,-4.361232245277221e-05,0.9997387166466682,0.1891226197639125,-0.0009533798517498013,-0.30216095791917863,-0.0015821349602224088,-0.4623148450392327,-0.0011561391686917791,-0.7943159819101009,-0.00026619010424522305,-0.2539960539267545,-0.0010698514781350976,1.8622271664929713,-0.00769256349844416
