t[s],Fx_FL_SupportCenter,Fy_FL_SupportCenter,Fz_FL_SupportCenter,Tx_FL_SupportCenter,Ty_FL_SupportCenter,Tz_FL_SupportCenter,Fx_FR_SupportCenter,Fy_FR_SupportCenter,Fz_FR_SupportCenter,Tx_FR_SupportCenter,Ty_FR_SupportCenter,Tz_FR_SupportCenter
0.0,0.2531240670550166,16.451912735238242,272.5002379335696,-11.338797959496434,-0.8086485086801395,-2.640356060374782,1.148010257853735,14.329224450775435,380.071107881656,-9.440511793056958,-1.3455887941617828,2.8505464868171373
0.03,-0.22531967046819054,10.679569617354344,278.6632852058543,-7.721251337090661,-0.9886444253961115,-2.305874610690289,0.13268235413819854,8.850519395161344,358.8995508941851,-6.0333194006640225,-1.4972541589818458,2.602962179520596
0.06,-0.641296319131412,7.150654341524536,290.05282833586097,-5.215188141372269,-0.9970868420753451,-2.1806279250311826,-0.41176834727262723,5.479099070043136,346.55014660775987,-3.630133339637998,-1.4043303375675464,2.4445088632798244
0.09,-0.6317755339785213,4.780449116537782,299.78342807078553,-3.3664100902528933,-0.8356553975000648,-2.1355219817171283,-0.4959997007862057,3.182518810593789,336.6343362291142,-1.838342110207097,-1.1536877846858793,2.32776033490568
0.12,-0.4892379783156682,3.1472497662666385,307.7488648160146,-1.9620514556476314,-0.6359127476166103,-2.1125014199901346,-0.4184594666564145,1.5688425644753548,328.66277687014804,-0.4699681960712131,-0.8786022550803795,2.2412946030118346
0.15,-0.3272701168382237,2.0196805489938545,314.12721771810567,-0.8821758080761603,-0.4470608045953245,-2.0939665015806823,-0.30147055757893376,0.4254646739720549,322.3372753826,0.5846488099184549,-0.629537263804899,2.1754273156105293
0.18,-0.18349548303414778,1.2553442163604116,319.1490266396401,-0.04901108100106973,-0.2845127750313329,-2.075445833187629,-0.18944216502809416,-0.37686449295950164,317.3852119509436,1.3987621613232497,-0.4215718429523303,2.1236753907647152
0.21,-0.06751450253522819,0.7573688070630924,323.05039277332565,0.5939179400543112,-0.15110275144747828,-2.0563529333994834,-0.09642492837746881,-0.925637870783057,313.55527945512114,2.0266625432561343,-0.2560519371724136,2.0819487995836203
0.24,0.020926049944742776,0.4551363766618572,326.05215529007603,1.0905272624048343,-0.045146454074831754,-2.03703268087736,-0.024947968347301112,-1.2850354330998897,310.6211876661099,2.5110873149211796,-0.12925589790583,2.047639528323485
0.27,0.08530683233203451,0.2952326030844971,328.3505057957099,1.4760117959220962,0.036558799685808746,-2.0179277334960566,0.026687510862040673,-1.504396724444056,308.38514409793913,2.886538033132342,-0.03583574552948365,2.0190084154692114
0.3,0.12978907330666561,0.236648712648822,330.11374562655186,1.7787652171690818,0.09753667717564722,-1.9993680463642196,0.06138341754326809,-1.6224884426748845,306.6788538596933,3.180972981282885,0.029729353006568048,1.9948213211001165
0.33,0.1584880775083616,0.24790835564283123,331.4812835722982,2.0215898329990782,0.14124263006400314,-1.9815520513784335,0.08232782805280453,-1.6698830117424268,305.36204372600895,3.416911317455736,0.0726386739873992,1.9741629285123874
0.36,0.17483964142791109,0.3052772721474469,332.5675141273967,2.222469852668294,0.17078865780925626,-1.964584765564147,0.09228348149030909,-1.670325485355557,304.3224352996629,3.612153754752695,0.09746776407612372,1.9563274953536975
0.39,0.18202563720698142,0.3910711169603118,333.4618045063867,2.395367127330092,0.18902697871245025,-1.9485145604880327,0.09383569185598221,-1.6420791418729979,303.47012346091896,3.780543222935746,0.10823361080166777,1.940750822768098
0.42,0.1826072512267112,0.492492562171435,334.2335579347169,2.550882808597771,0.19842085507271928,-1.9333347595766426,0.0891189003594572,-1.598820254042772,302.73615550688976,3.932602874130853,0.10832173811734387,1.9269928055964038
0.45,0.17858502638863527,0.6006294312810571,334.9353099928919,2.6968206901328187,0.20105271459509708,-1.9190152048784928,0.07978182311359616,-1.550445242572029,302.0693890740314,4.0760823122396594,0.10051027991664672,1.9146942332431538
0.48,0.17175667570362138,0.7094736636550388,335.6043873973805,2.8387775376154276,0.1987434702045143,-1.9055104885238943,0.06736232271423266,-1.5039366912614656,301.43156790369386,4.216543004014292,0.08713777856580818,1.9035761746719884
0.51,0.16333012875422903,0.8153062456725844,336.26774342756767,2.980579753888833,0.19293863217176233,-1.8927616688969737,0.05286874618062786,-1.463878994793021,300.7971425812363,4.357778270563556,0.07001325387012847,1.8934121870346896
0.54,0.1543281026836353,0.9160571531768176,336.94295295558476,3.124676790685897,0.18484416253688754,-1.8807145767097795,0.037179943719421876,-1.4330850040969052,300.14861173050224,4.502214298616763,0.050592167108805555,1.884025312799259
0.57,0.14551539083212175,1.010827594458935,337.640789994418,3.272525383713541,0.17543484096076914,-1.8693072946251446,0.021000677439636954,-1.4130393701682604,299.475301593981,4.651283178173976,0.030017632502636584,1.8752849912497473
0.6,0.13740004881639198,1.0995362030047486,338.36712945726737,3.4248220185437734,0.16544878834348836,-1.858487977266631,0.004788336400353223,-1.404261921875439,298.77168808188776,4.805656796039165,0.009121415927099951,1.8670829493313554
0.63,0.13034165563112254,1.1826264994092814,339.1241963517525,3.581745405930376,0.1554582179727491,-1.84820441463168,-0.011095492839321305,-1.4066133505071754,298.03571364420293,4.965488914909209,-0.011472738341727974,1.8593416892398527
0.66,0.12453746308779372,1.2608466351108465,339.91168131243614,3.7431264514171017,0.14587516497842629,-1.838407022048358,-0.02643978024321543,-1.4195277605448129,297.26779361426065,5.130581740741401,-0.03133830909127272,1.8519985755272783
0.69,0.12009827892259926,1.3351123089781922,340.7279138025329,3.9085648837017533,0.13698735865224396,-1.829059322615223,-0.04109682818122628,-1.4421944289784847,296.4697775694867,5.3005133996785565,-0.05019101038681599,1.8450107265711273
0.72,0.11708750932853405,1.4063708619508164,341.56999071435706,4.0775621745011845,0.12900089588989216,-1.8201281377272052,-0.05495929834383065,-1.4736739840310529,295.64464553568985,5.4747570361819475,-0.06784641605537559,1.838344496259066
0.75,0.11543151518827366,1.4755582494557729,342.4347660185547,4.249558484861995,0.12200838882071054,-1.8115755036463321,-0.06801823189084363,-1.5129980327204315,294.7955417197393,5.652727257187861,-0.08422906441038272,1.8319787734142696
0.78,0.11506466513564531,1.5435392505392225,343.3191100790733,4.423988219239837,0.11605709530851153,-1.8033827926948438,-0.08029555654884364,-1.5592310267310667,293.9259962547241,5.833836549014723,-0.09932436450379645,1.8258950742746436
0.81,0.11594388297181865,1.6110441313392274,344.219575221702,4.600322826156624,0.11116256923807794,-1.7955325551237837,-0.09182110299398728,-1.611544455660902,293.0390373805113,6.01753322095851,-0.11315463312062522,1.820074475687595
0.84,0.11788534374998556,1.6787667476039096,345.13343572292104,4.778091801659599,0.10726829988243543,-1.787994416724355,-0.10263870132135904,-1.6691249910684531,292.1378256479518,6.203322485678758,-0.12578215834742965,1.8145192416743374
