Cx,Cy,Cz,ZMPx,ZMPy,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11281145440470158,3.011173810068624e-05,1.0894997549088035,0.11621991044006347,-0.0011141303957800876,0.11344668362790833,0.09040582165124725,0.11713429068507229,-0.13044854608555284,0.11216814241496129,0.11044930982474357,-6.117848699860318e-06,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-6.1178486998741954e-06,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11281560246891106,0.00044572206342852384,1.09046420812469,0.1188224338117593,-0.004375183213249925,0.11437448298353417,0.09041965069934473,0.11710825839985921,-0.13044242674914572,0.11216781130120725,0.11044848870476053,5.727949487638329e-07,5.1018051626198484e-06,-1.912576666834464e-06,-4.041557958328367e-06,0.99999999997699,0.11216784408610697,-0.11043143586482035,-5.731782549145414e-07,5.059583998355482e-06,-1.9126261925933934e-06,-4.149317168334581e-06,0.9999999999767631
0.11284217019112866,0.0011824900663944832,1.0914472520017677,0.11533878405397593,-0.004122450832649579,0.11612654711289078,0.09043574815091877,0.11741068578491086,-0.13043406316863165,0.11216796130325297,0.11044887485047927,-4.579427848261375e-06,4.94644000592464e-06,-1.8968086541914733e-06,-4.589831617411639e-06,0.9999999999754344,0.11216794042639189,-0.11043113140762387,-4.366579107017987e-06,4.9352786663129155e-06,-1.8970616763086672e-06,-4.606373425195025e-06,0.999999999975413
0.11285621439725575,0.0021954780025586393,1.0924133402638774,0.11390662737609794,-0.002771041379369512,0.11596725674884173,0.0904471387134404,0.11675545680184674,-0.12504576918492433,0.11216840892535895,0.11044969224205363,-1.1410471672732014e-05,4.54105932278711e-06,-1.829003898903125e-06,-5.996457517979342e-06,0.9999999999700383,0.1121683409563631,-0.11043040127524077,-9.981693996560792e-06,4.585765414562457e-06,-1.828689114564397e-06,-5.848200444464906e-06,0.9999999999707129
0.11285001568818977,0.0034305969215076785,1.0933549448840656,0.11326665248687062,-0.0008919465076401619,0.11520579802898143,0.09699238797813728,0.11584885910053927,-0.11784278855831011,0.1121688666131497,0.11045076601568657,-1.8362383408590532e-05,3.986285077043226e-06,-1.7143398828165572e-06,-7.906789551746034e-06,0.9999999999593269,0.11216879192558442,-0.11042938467583147,-1.6204204202702188e-05,4.08315098902495e-06,-1.7129784009554942e-06,-7.616144034859919e-06,0.9999999999611943
0.1128253643279391,0.0048097690964157775,1.0942702448362644,0.11291937332188927,0.0014386483943752922,0.11439474009110114,0.10398411182429079,0.11491828633849005,-0.11231707343934257,0.11216919589028973,0.11045202675021529,-2.5253211192441394e-05,3.317772261887346e-06,-1.5557654871682615e-06,-1.0204760540317448e-05,0.9999999999412177,0.11216915831749798,-0.11042813880822867,-2.2860042108677203e-05,3.442600794077824e-06,-1.5535743062463064e-06,-9.870629494616698e-06,0.9999999999441531
0.11278662218726154,0.006269471663051638,1.0951589641722155,0.11269761127119385,0.0038870625533661413,0.11368814486809081,0.1088631472241416,0.11406831646855006,-0.1079388281393321,0.11216941932563564,0.11045336390231307,-3.2015544586816436e-05,2.5948673150208193e-06,-1.3749132669247296e-06,-1.2705158193890487e-05,0.9999999999149779,0.11216945337755407,-0.11042677749901568,-2.976565712305146e-05,2.721034079167728e-06,-1.3726410481459798e-06,-1.2428871376103663e-05,0.9999999999181177
0.11273835800799507,0.007766486873310169,1.0960214342576409,0.11252936855321126,0.006236297094913234,0.113109516024697,0.11234239418242817,0.11333990853272076,-0.10448590553658209,0.11216958753159438,0.1104546977524413,-3.860041283887394e-05,1.8626968015380928e-06,-1.1903016619602267e-06,-1.5263708044555864e-05,0.9999999998810667,0.11216971524859135,-0.11042539285420636,-3.674515734576611e-05,1.9705754331316496e-06,-1.1888649110172094e-06,-1.511708995007549e-05,0.9999999998830889
0.11268451669822957,0.009271653722585356,1.0968582716259345,0.11239062598013193,0.008411860368839407,0.11264795098603707,0.11485193950588252,0.11274282713279234,-0.10179584082770797,0.11216973348478355,0.11045599015838677,-4.4988875051207855e-05,1.1461054705672498e-06,-1.011845231874603e-06,-1.7798018955911437e-05,0.9999999998404469,0.11216996639149479,-0.11042403549931908,-4.3682645311210466e-05,1.2235337905955582e-06,-1.0121334141588251e-06,-1.7825244578385776e-05,0.9999999998398698
0.11262824567637732,0.010765965111026057,1.0976701912248872,0.1122727888153452,0.010400752567315631,0.1122860507210293,0.11667514373824099,0.11227185694245777,-0.09972758224426831,0.11216987590331076,0.11045722447617835,-5.118066434413315e-05,4.5797247937778825e-07,-8.442399983615501e-07,-2.026347555009475e-05,0.9999999997942347,0.1121702179088761,-0.11042273154933598,-5.05076002196847e-05,4.988113521524804e-07,-8.470177277735999e-07,-2.048715933310022e-05,0.9999999997896551
