Cx,Cy,Cz,ZMPx,ZMPy,CoPx_FL,CoPy_FL,CoPx_FR,CoPy_FR,X_FL_SupportCenter,Y_FL_SupportCenter,Z_FL_SupportCenter,Qx_FL_SupportCenter,Qy_FL_SupportCenter,Qz_FL_SupportCenter,Qw_FL_SupportCenter,X_FR_SupportCenter,Y_FR_SupportCenter,Z_FR_SupportCenter,Qx_FR_SupportCenter,Qy_FR_SupportCenter,Qz_FR_SupportCenter,Qw_FR_SupportCenter
0.11281145440470158,3.011173810068624e-05,1.0894997549088035,0.10521611944839837,0.0015304171364840403,0.11847837441523021,0.09042243594550602,0.11933526267676872,-0.13044170881003733,0.11216814241496129,0.11044930982474357,-6.117848699860318e-06,4.703121573129423e-06,-1.8366083722132907e-06,-5.3839960891766065e-06,0.9999999999727603,0.11216814241496066,-0.11043069017525643,-6.1178486998741954e-06,4.7031215731238906e-06,-1.8366083718524683e-06,-5.3839960890720115e-06,0.9999999999727603
0.11279565514710523,7.853174410489609e-05,1.0897679754246412,0.12315686695526046,-0.001888984057529832,0.11064207427325376,0.09041767233337127,0.11471193452241768,-0.13044322164357888,0.11216811597806586,0.11044925497826934,-5.53659352550695e-06,4.721787035651185e-06,-1.8404697862348461e-06,-5.324038858806878e-06,0.9999999999729863,0.11216812160228831,-0.110430738066736,-5.668448396597969e-06,4.7194814696054785e-06,-1.8404702397332293e-06,-5.329444229478144e-06,0.9999999999729683
0.11278931873773253,0.00016611084797153643,1.0900808169078644,0.12344140403885755,-0.0029361268510531393,0.11176374510906241,0.09042179826664978,0.11520431356447512,-0.1304411407662966,0.11216813990828785,0.1104492943324084,-5.9693039171776485e-06,4.716785192356092e-06,-1.8382062528879729e-06,-5.335038774468134e-06,0.9999999999729554,0.11216813872358708,-0.1104307052688455,-5.972310777077605e-06,4.715868027913649e-06,-1.8382131465541826e-06,-5.337499117008073e-06,0.9999999999729466
0.11279171111566651,0.00028973713554215235,1.0904039697418186,0.1209486771338832,-0.0035096131238565127,0.11372997419223006,0.0904269251594377,0.11621427900144578,-0.1304385782466855,0.11216815574769318,0.11044935197915712,-6.677295040835585e-06,4.692505491587215e-06,-1.8342850339278166e-06,-5.417965044576638e-06,0.999999999972631,0.11216815011932824,-0.1104306550168817,-6.530976901300556e-06,4.694240993924319e-06,-1.834287876834256e-06,-5.413783336152524e-06,0.9999999999726455
0.11279927700646457,0.00044726837565165915,1.090730469059601,0.11876062792450855,-0.003781573122208107,0.11513101822339855,0.0904317213352759,0.11690416214633019,-0.1304360513807549,0.11216818765147496,0.11044942324130139,-7.427969443349336e-06,4.658527603846704e-06,-1.8288242532814087e-06,-5.534335073409428e-06,0.9999999999721626,0.112168177228717,-0.11043059128101027,-7.1445742631376374e-06,4.663666968921802e-06,-1.8288126794977232e-06,-5.521408048033852e-06,0.99999999997221
0.11280916473756278,0.0006369550979320783,1.0910579393835766,0.11714097897981783,-0.0038130381556231415,0.11597948115358594,0.0904360450891519,0.1172652158316507,-0.13043364001549546,0.11216823242012816,0.1104495061617089,-8.184736936728276e-06,4.61801821529602e-06,-1.8219047193919464e-06,-5.6725500111023095e-06,0.9999999999715887,0.11216821738430903,-0.11043051561475689,-7.780628698730863e-06,4.626995150498773e-06,-1.8218673241243477e-06,-5.649760824934692e-06,0.9999999999716762
0.11281941916485208,0.0008573291730514057,1.091385071867311,0.11598173542420755,-0.003634116628385604,0.11642657500625331,0.0904399076891987,0.11738097671726853,-0.13043136566336244,0.1121682847087764,0.11044959908720306,-8.941569749537637e-06,4.57228950868564e-06,-1.8136120747941417e-06,-5.828174893275928e-06,0.9999999999709189,0.11216826584764943,-0.11043042938854902,-8.433328390552997e-06,4.585285194479395e-06,-1.8135374660441656e-06,-5.795204741069285e-06,0.9999999999710512
0.1128287776346695,0.001107169052275661,1.0917109208380955,0.11515321105584725,-0.0034304141179967874,0.11658708069290077,0.09044327136921501,0.11734751288253246,-0.12882198403498019,0.11216834048818214,0.11044970054698398,-9.696788949992152e-06,4.522057150964824e-06,-1.8040394080665004e-06,-5.998914527524252e-06,0.999999999970155,0.11216831898443197,-0.11043033385193744,-9.10082689378755e-06,4.539035746389869e-06,-1.8039173712549618e-06,-5.956141900344708e-06,0.9999999999703341
0.11283645909868786,0.0013845101234302717,1.0920349374787677,0.11456271424023955,-0.003175640427605245,0.11655460709510343,0.09044620006555441,0.11721338744222409,-0.1260751520155813,0.11216839642331963,0.1104498100464843,-1.0449125570952122e-05,4.467510476605811e-06,-1.7931116745718531e-06,-6.18411613381567e-06,0.9999999999692917,0.11216837359054013,-0.11043022942494869,-9.781449955240107e-06,4.488244509838503e-06,-1.7929340060526595e-06,-6.132678934032223e-06,0.9999999999695159
0.11284202047797555,0.0016869366786230503,1.0923568087541797,0.11414895820306753,-0.002759020574862131,0.1164001584076822,0.09044879645546415,0.11699836995105704,-0.12355736310190883,0.11216845056052818,0.11044992661688921,-1.1197970221032971e-05,4.409090911593082e-06,-1.7808933631272632e-06,-6.382409700737256e-06,0.9999999999683269,0.11216842775835445,-0.11043011698546489,-1.047389449330971e-05,4.433184984630671e-06,-1.780655033062767e-06,-6.32403956689193e-06,0.9999999999685916
